"GeneID"	"GeneSymbol"	"TaxID"	"OrigTaxID"	"OrigGeneID"	"OrigGeneSymbol"	"OrigGeneName"
"84263"	"84263"	"HSDL2"	9606	9606	"84263"	"HSDL2"	"hydroxysteroid dehydrogenase like 2"
"9354"	"9354"	"UBE4A"	9606	9606	"9354"	"UBE4A"	"ubiquitination factor E4A"
"9969"	"9969"	"MED13"	9606	9606	"9969"	"MED13"	"mediator complex subunit 13"
"100631383"	"100631383"	"FAM47E-STBD1"	9606	9606	"100631383"	"FAM47E-STBD1"	"FAM47E-STBD1 readthrough"
"8974"	"8974"	"P4HA2"	9606	9606	"8974"	"P4HA2"	"prolyl 4-hydroxylase subunit alpha 2"
"6047"	"6047"	"RNF4"	9606	9606	"6047"	"RNF4"	"ring finger protein 4"
"80331"	"80331"	"DNAJC5"	9606	9606	"80331"	"DNAJC5"	"DnaJ heat shock protein family (Hsp40) member C5"
"50506"	"50506"	"DUOX2"	9606	9606	"50506"	"DUOX2"	"dual oxidase 2"
"26155"	"26155"	"NOC2L"	9606	9606	"26155"	"NOC2L"	"NOC2 like nucleolar associated transcriptional repressor"
"2920"	"2920"	"CXCL2"	9606	9606	"2920"	"CXCL2"	"C-X-C motif chemokine ligand 2"
"83986"	"83986"	"FAM234A"	9606	9606	"83986"	"FAM234A"	"family with sequence similarity 234 member A"
"5720"	"5720"	"PSME1"	9606	9606	"5720"	"PSME1"	"proteasome activator subunit 1"
"9878"	"9878"	"TOX4"	9606	9606	"9878"	"TOX4"	"TOX high mobility group box family member 4"
"4289"	"4289"	"MKLN1"	9606	9606	"4289"	"MKLN1"	"muskelin 1"
"25840"	"25840"	"METTL7A"	9606	9606	"25840"	"METTL7A"	"methyltransferase like 7A"
"51186"	"51186"	"TCEAL9"	9606	9606	"51186"	"TCEAL9"	"transcription elongation factor A like 9"
"84293"	"84293"	"FAM213A"	9606	9606	"84293"	"FAM213A"	"family with sequence similarity 213 member A"
"5706"	"5706"	"PSMC6"	9606	9606	"5706"	"PSMC6"	"proteasome 26S subunit, ATPase 6"
"4547"	"4547"	"MTTP"	9606	9606	"4547"	"MTTP"	"microsomal triglyceride transfer protein"
"23253"	"23253"	"ANKRD12"	9606	9606	"23253"	"ANKRD12"	"ankyrin repeat domain 12"
"4809"	"4809"	"SNU13"	9606	9606	"4809"	"SNU13"	"small nuclear ribonucleoprotein 13"
"5167"	"5167"	"ENPP1"	9606	9606	"5167"	"ENPP1"	"ectonucleotide pyrophosphatase/phosphodiesterase 1"
"9693"	"9693"	"RAPGEF2"	9606	9606	"9693"	"RAPGEF2"	"Rap guanine nucleotide exchange factor 2"
"25777"	"25777"	"SUN2"	9606	9606	"25777"	"SUN2"	"Sad1 and UNC84 domain containing 2"
"6628"	"6628"	"SNRPB"	9606	9606	"6628"	"SNRPB"	"small nuclear ribonucleoprotein polypeptides B and B1"
"81669"	"81669"	"CCNL2"	9606	9606	"81669"	"CCNL2"	"cyclin L2"
"9520"	"9520"	"NPEPPS"	9606	9606	"9520"	"NPEPPS"	"aminopeptidase puromycin sensitive"
"9559"	"9559"	"VPS26A"	9606	9606	"9559"	"VPS26A"	"VPS26, retromer complex component A"
"23585"	"23585"	"TMEM50A"	9606	9606	"23585"	"TMEM50A"	"transmembrane protein 50A"
"91"	"91"	"ACVR1B"	9606	9606	"91"	"ACVR1B"	"activin A receptor type 1B"
"100529239"	"100529239"	"RPS10-NUDT3"	9606	9606	"100529239"	"RPS10-NUDT3"	"RPS10-NUDT3 readthrough"
"8452"	"8452"	"CUL3"	9606	9606	"8452"	"CUL3"	"cullin 3"
"1361"	"1361"	"CPB2"	9606	9606	"1361"	"CPB2"	"carboxypeptidase B2"
"7341"	"7341"	"SUMO1"	9606	9606	"7341"	"SUMO1"	"small ubiquitin-like modifier 1"
"22827"	"22827"	"PUF60"	9606	9606	"22827"	"PUF60"	"poly(U) binding splicing factor 60"
"27329"	"27329"	"ANGPTL3"	9606	9606	"27329"	"ANGPTL3"	"angiopoietin like 3"
"329"	"329"	"BIRC2"	9606	9606	"329"	"BIRC2"	"baculoviral IAP repeat containing 2"
"11346"	"11346"	"SYNPO"	9606	9606	"11346"	"SYNPO"	"synaptopodin"
"114569"	"114569"	"MAL2"	9606	9606	"114569"	"MAL2"	"mal, T cell differentiation protein 2 (gene/pseudogene)"
"6605"	"6605"	"SMARCE1"	9606	9606	"6605"	"SMARCE1"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
"432"	"432"	"ASGR1"	9606	9606	"432"	"ASGR1"	"asialoglycoprotein receptor 1"
"100129034"	"100129034"	"LOC100129034"	9606	9606	"100129034"	"LOC100129034"	"uncharacterized LOC100129034"
"840"	"840"	"CASP7"	9606	9606	"840"	"CASP7"	"caspase 7"
"1340"	"1340"	"COX6B1"	9606	9606	"1340"	"COX6B1"	"cytochrome c oxidase subunit 6B1"
"11046"	"11046"	"SLC35D2"	9606	9606	"11046"	"SLC35D2"	"solute carrier family 35 member D2"
"10291"	"10291"	"SF3A1"	9606	9606	"10291"	"SF3A1"	"splicing factor 3a subunit 1"
"9397"	"9397"	"NMT2"	9606	9606	"9397"	"NMT2"	"N-myristoyltransferase 2"
"4609"	"4609"	"MYC"	9606	9606	"4609"	"MYC"	"MYC proto-oncogene, bHLH transcription factor"
"10434"	"10434"	"LYPLA1"	9606	9606	"10434"	"LYPLA1"	"lysophospholipase I"
"6902"	"6902"	"TBCA"	9606	9606	"6902"	"TBCA"	"tubulin folding cofactor A"
"2264"	"2264"	"FGFR4"	9606	9606	"2264"	"FGFR4"	"fibroblast growth factor receptor 4"
"55256"	"55256"	"ADI1"	9606	9606	"55256"	"ADI1"	"acireductone dioxygenase 1"
"54915"	"54915"	"YTHDF1"	9606	9606	"54915"	"YTHDF1"	"YTH N6-methyladenosine RNA binding protein 1"
"327"	"327"	"APEH"	9606	9606	"327"	"APEH"	"acylaminoacyl-peptide hydrolase"
"2271"	"2271"	"FH"	9606	9606	"2271"	"FH"	"fumarate hydratase"
"55629"	"55629"	"PNRC2"	9606	9606	"55629"	"PNRC2"	"proline rich nuclear receptor coactivator 2"
"5695"	"5695"	"PSMB7"	9606	9606	"5695"	"PSMB7"	"proteasome subunit beta 7"
"100463482"	"100463482"	"MTRNR2L6"	9606	9606	"100463482"	"MTRNR2L6"	"MT-RNR2 like 6"
"58986"	"58986"	"TMEM8A"	9606	9606	"58986"	"TMEM8A"	"transmembrane protein 8A"
"25897"	"25897"	"RNF19A"	9606	9606	"25897"	"RNF19A"	"ring finger protein 19A, RBR E3 ubiquitin protein ligase"
"29995"	"29995"	"LMCD1"	9606	9606	"29995"	"LMCD1"	"LIM and cysteine rich domains 1"
"30844"	"30844"	"EHD4"	9606	9606	"30844"	"EHD4"	"EH domain containing 4"
"57510"	"57510"	"XPO5"	9606	9606	"57510"	"XPO5"	"exportin 5"
"56288"	"56288"	"PARD3"	9606	9606	"56288"	"PARD3"	"par-3 family cell polarity regulator"
"1075"	"1075"	"CTSC"	9606	9606	"1075"	"CTSC"	"cathepsin C"
"55571"	"55571"	"CNOT11"	9606	9606	"55571"	"CNOT11"	"CCR4-NOT transcription complex subunit 11"
"387882"	"387882"	"C12orf75"	9606	9606	"387882"	"C12orf75"	"chromosome 12 open reading frame 75"
"29775"	"29775"	"CARD10"	9606	9606	"29775"	"CARD10"	"caspase recruitment domain family member 10"
"55291"	"55291"	"PPP6R3"	9606	9606	"55291"	"PPP6R3"	"protein phosphatase 6 regulatory subunit 3"
"84656"	"84656"	"GLYR1"	9606	9606	"84656"	"GLYR1"	"glyoxylate reductase 1 homolog"
"1054"	"1054"	"CEBPG"	9606	9606	"1054"	"CEBPG"	"CCAAT enhancer binding protein gamma"
"3911"	"3911"	"LAMA5"	9606	9606	"3911"	"LAMA5"	"laminin subunit alpha 5"
"1645"	"1645"	"AKR1C1"	9606	9606	"1645"	"AKR1C1"	"aldo-keto reductase family 1 member C1"
"139231"	"139231"	"FAM199X"	9606	9606	"139231"	"FAM199X"	"family with sequence similarity 199, X-linked"
"4041"	"4041"	"LRP5"	9606	9606	"4041"	"LRP5"	"LDL receptor related protein 5"
"5898"	"5898"	"RALA"	9606	9606	"5898"	"RALA"	"RAS like proto-oncogene A"
"388524"	"388524"	"RPSAP58"	9606	9606	"388524"	"RPSAP58"	"ribosomal protein SA pseudogene 58"
"6382"	"6382"	"SDC1"	9606	9606	"6382"	"SDC1"	"syndecan 1"
"3485"	"3485"	"IGFBP2"	9606	9606	"3485"	"IGFBP2"	"insulin like growth factor binding protein 2"
"6717"	"6717"	"SRI"	9606	9606	"6717"	"SRI"	"sorcin"
"3015"	"3015"	"H2AFZ"	9606	9606	"3015"	"H2AFZ"	"H2A histone family member Z"
"10221"	"10221"	"TRIB1"	9606	9606	"10221"	"TRIB1"	"tribbles pseudokinase 1"
"1997"	"1997"	"ELF1"	9606	9606	"1997"	"ELF1"	"E74 like ETS transcription factor 1"
"5524"	"5524"	"PTPA"	9606	9606	"5524"	"PTPA"	"protein phosphatase 2 phosphatase activator"
"54708"	"54708"	"MARCH5"	9606	9606	"54708"	"MARCH5"	"membrane associated ring-CH-type finger 5"
"262"	"262"	"AMD1"	9606	9606	"262"	"AMD1"	"adenosylmethionine decarboxylase 1"
"7259"	"7259"	"TSPYL1"	9606	9606	"7259"	"TSPYL1"	"TSPY like 1"
"5987"	"5987"	"TRIM27"	9606	9606	"5987"	"TRIM27"	"tripartite motif containing 27"
"7334"	"7334"	"UBE2N"	9606	9606	"7334"	"UBE2N"	"ubiquitin conjugating enzyme E2 N"
"51094"	"51094"	"ADIPOR1"	9606	9606	"51094"	"ADIPOR1"	"adiponectin receptor 1"
"221035"	"221035"	"REEP3"	9606	9606	"221035"	"REEP3"	"receptor accessory protein 3"
"9213"	"9213"	"XPR1"	9606	9606	"9213"	"XPR1"	"xenotropic and polytropic retrovirus receptor 1"
"56994"	"56994"	"CHPT1"	9606	9606	"56994"	"CHPT1"	"choline phosphotransferase 1"
"5747"	"5747"	"PTK2"	9606	9606	"5747"	"PTK2"	"protein tyrosine kinase 2"
"5684"	"5684"	"PSMA3"	9606	9606	"5684"	"PSMA3"	"proteasome subunit alpha 3"
"11331"	"11331"	"PHB2"	9606	9606	"11331"	"PHB2"	"prohibitin 2"
"60313"	"60313"	"GPBP1L1"	9606	9606	"60313"	"GPBP1L1"	"GC-rich promoter binding protein 1 like 1"
"22916"	"22916"	"NCBP2"	9606	9606	"22916"	"NCBP2"	"nuclear cap binding protein subunit 2"
"54434"	"54434"	"SSH1"	9606	9606	"54434"	"SSH1"	"slingshot protein phosphatase 1"
"10577"	"10577"	"NPC2"	9606	9606	"10577"	"NPC2"	"NPC intracellular cholesterol transporter 2"
"26985"	"26985"	"AP3M1"	9606	9606	"26985"	"AP3M1"	"adaptor related protein complex 3 subunit mu 1"
"1441"	"1441"	"CSF3R"	9606	9606	"1441"	"CSF3R"	"colony stimulating factor 3 receptor"
"125058"	"125058"	"TBC1D16"	9606	9606	"125058"	"TBC1D16"	"TBC1 domain family member 16"
"80005"	"80005"	"DOCK5"	9606	9606	"80005"	"DOCK5"	"dedicator of cytokinesis 5"
"64762"	"64762"	"GAREM1"	9606	9606	"64762"	"GAREM1"	"GRB2 associated regulator of MAPK1 subtype 1"
"5434"	"5434"	"POLR2E"	9606	9606	"5434"	"POLR2E"	"RNA polymerase II subunit E"
"3281"	"3281"	"HSBP1"	9606	9606	"3281"	"HSBP1"	"heat shock factor binding protein 1"
"571"	"571"	"BACH1"	9606	9606	"571"	"BACH1"	"BTB domain and CNC homolog 1"
"6642"	"6642"	"SNX1"	9606	9606	"6642"	"SNX1"	"sorting nexin 1"
"10483"	"10483"	"SEC23B"	9606	9606	"10483"	"SEC23B"	"Sec23 homolog B, coat complex II component"
"2783"	"2783"	"GNB2"	9606	9606	"2783"	"GNB2"	"G protein subunit beta 2"
"441951"	"441951"	"ZFAS1"	9606	9606	"441951"	"ZFAS1"	"ZNFX1 antisense RNA 1"
"11030"	"11030"	"RBPMS"	9606	9606	"11030"	"RBPMS"	"RNA binding protein, mRNA processing factor"
"5738"	"5738"	"PTGFRN"	9606	9606	"5738"	"PTGFRN"	"prostaglandin F2 receptor inhibitor"
"4676"	"4676"	"NAP1L4"	9606	9606	"4676"	"NAP1L4"	"nucleosome assembly protein 1 like 4"
"54926"	"54926"	"UBE2R2"	9606	9606	"54926"	"UBE2R2"	"ubiquitin conjugating enzyme E2 R2"
"10581"	"10581"	"IFITM2"	9606	9606	"10581"	"IFITM2"	"interferon induced transmembrane protein 2"
"2876"	"2876"	"GPX1"	9606	9606	"2876"	"GPX1"	"glutathione peroxidase 1"
"100529097"	"100529097"	"RPL36A-HNRNPH2"	9606	9606	"100529097"	"RPL36A-HNRNPH2"	"RPL36A-HNRNPH2 readthrough"
"529"	"529"	"ATP6V1E1"	9606	9606	"529"	"ATP6V1E1"	"ATPase H+ transporting V1 subunit E1"
"10150"	"10150"	"MBNL2"	9606	9606	"10150"	"MBNL2"	"muscleblind like splicing regulator 2"
"22990"	"22990"	"PCNX1"	9606	9606	"22990"	"PCNX1"	"pecanex 1"
"256987"	"256987"	"SERINC5"	9606	9606	"256987"	"SERINC5"	"serine incorporator 5"
"10952"	"10952"	"SEC61B"	9606	9606	"10952"	"SEC61B"	"Sec61 translocon beta subunit"
"5496"	"5496"	"PPM1G"	9606	9606	"5496"	"PPM1G"	"protein phosphatase, Mg2+/Mn2+ dependent 1G"
"2936"	"2936"	"GSR"	9606	9606	"2936"	"GSR"	"glutathione-disulfide reductase"
"11047"	"11047"	"ADRM1"	9606	9606	"11047"	"ADRM1"	"adhesion regulating molecule 1"
"10552"	"10552"	"ARPC1A"	9606	9606	"10552"	"ARPC1A"	"actin related protein 2/3 complex subunit 1A"
"84640"	"84640"	"USP38"	9606	9606	"84640"	"USP38"	"ubiquitin specific peptidase 38"
"36"	"36"	"ACADSB"	9606	9606	"36"	"ACADSB"	"acyl-CoA dehydrogenase short/branched chain"
"5906"	"5906"	"RAP1A"	9606	9606	"5906"	"RAP1A"	"RAP1A, member of RAS oncogene family"
"894"	"894"	"CCND2"	9606	9606	"894"	"CCND2"	"cyclin D2"
"527"	"527"	"ATP6V0C"	9606	9606	"527"	"ATP6V0C"	"ATPase H+ transporting V0 subunit c"
"3988"	"3988"	"LIPA"	9606	9606	"3988"	"LIPA"	"lipase A, lysosomal acid type"
"55755"	"55755"	"CDK5RAP2"	9606	9606	"55755"	"CDK5RAP2"	"CDK5 regulatory subunit associated protein 2"
"8613"	"8613"	"PLPP3"	9606	9606	"8613"	"PLPP3"	"phospholipid phosphatase 3"
"23164"	"23164"	"MPRIP"	9606	9606	"23164"	"MPRIP"	"myosin phosphatase Rho interacting protein"
"8665"	"8665"	"EIF3F"	9606	9606	"8665"	"EIF3F"	"eukaryotic translation initiation factor 3 subunit F"
"650"	"650"	"BMP2"	9606	9606	"650"	"BMP2"	"bone morphogenetic protein 2"
"23175"	"23175"	"LPIN1"	9606	9606	"23175"	"LPIN1"	"lipin 1"
"8553"	"8553"	"BHLHE40"	9606	9606	"8553"	"BHLHE40"	"basic helix-loop-helix family member e40"
"8411"	"8411"	"EEA1"	9606	9606	"8411"	"EEA1"	"early endosome antigen 1"
"439921"	"439921"	"MXRA7"	9606	9606	"439921"	"MXRA7"	"matrix remodeling associated 7"
"2059"	"2059"	"EPS8"	9606	9606	"2059"	"EPS8"	"epidermal growth factor receptor pathway substrate 8"
"79794"	"79794"	"C12orf49"	9606	9606	"79794"	"C12orf49"	"chromosome 12 open reading frame 49"
"283459"	"283459"	"GATC"	9606	9606	"283459"	"GATC"	"glutamyl-tRNA amidotransferase subunit C"
"10640"	"10640"	"EXOC5"	9606	9606	"10640"	"EXOC5"	"exocyst complex component 5"
"133"	"133"	"ADM"	9606	9606	"133"	"ADM"	"adrenomedullin"
"11176"	"11176"	"BAZ2A"	9606	9606	"11176"	"BAZ2A"	"bromodomain adjacent to zinc finger domain 2A"
"79834"	"79834"	"PEAK1"	9606	9606	"79834"	"PEAK1"	"pseudopodium enriched atypical kinase 1"
"23242"	"23242"	"COBL"	9606	9606	"23242"	"COBL"	"cordon-bleu WH2 repeat protein"
"55742"	"55742"	"PARVA"	9606	9606	"55742"	"PARVA"	"parvin alpha"
"528"	"528"	"ATP6V1C1"	9606	9606	"528"	"ATP6V1C1"	"ATPase H+ transporting V1 subunit C1"
"6760"	"6760"	"SS18"	9606	9606	"6760"	"SS18"	"SS18, nBAF chromatin remodeling complex subunit"
"10294"	"10294"	"DNAJA2"	9606	9606	"10294"	"DNAJA2"	"DnaJ heat shock protein family (Hsp40) member A2"
"8237"	"8237"	"USP11"	9606	9606	"8237"	"USP11"	"ubiquitin specific peptidase 11"
"10095"	"10095"	"ARPC1B"	9606	9606	"10095"	"ARPC1B"	"actin related protein 2/3 complex subunit 1B"
"151760"	"151760"	"LOC151760"	9606	9606	"151760"	"LOC151760"	"putative uncharacterized protein LOC151760"
"2331"	"2331"	"FMOD"	9606	9606	"2331"	"FMOD"	"fibromodulin"
"9100"	"9100"	"USP10"	9606	9606	"9100"	"USP10"	"ubiquitin specific peptidase 10"
"514"	"514"	"ATP5F1E"	9606	9606	"514"	"ATP5F1E"	"ATP synthase F1 subunit epsilon"
"3064"	"3064"	"HTT"	9606	9606	"3064"	"HTT"	"huntingtin"
"6397"	"6397"	"SEC14L1"	9606	9606	"6397"	"SEC14L1"	"SEC14 like lipid binding 1"
"9993"	"9993"	"DGCR2"	9606	9606	"9993"	"DGCR2"	"DiGeorge syndrome critical region gene 2"
"148867"	"148867"	"SLC30A7"	9606	9606	"148867"	"SLC30A7"	"solute carrier family 30 member 7"
"8775"	"8775"	"NAPA"	9606	9606	"8775"	"NAPA"	"NSF attachment protein alpha"
"9777"	"9777"	"TM9SF4"	9606	9606	"9777"	"TM9SF4"	"transmembrane 9 superfamily member 4"
"160"	"160"	"AP2A1"	9606	9606	"160"	"AP2A1"	"adaptor related protein complex 2 subunit alpha 1"
"3638"	"3638"	"INSIG1"	9606	9606	"3638"	"INSIG1"	"insulin induced gene 1"
"373156"	"373156"	"GSTK1"	9606	9606	"373156"	"GSTK1"	"glutathione S-transferase kappa 1"
"23589"	"23589"	"CARHSP1"	9606	9606	"23589"	"CARHSP1"	"calcium regulated heat stable protein 1"
"9245"	"9245"	"GCNT3"	9606	9606	"9245"	"GCNT3"	"glucosaminyl (N-acetyl) transferase 3, mucin type"
"8140"	"8140"	"SLC7A5"	9606	9606	"8140"	"SLC7A5"	"solute carrier family 7 member 5"
"51144"	"51144"	"HSD17B12"	9606	9606	"51144"	"HSD17B12"	"hydroxysteroid 17-beta dehydrogenase 12"
"10311"	"10311"	"VPS26C"	9606	9606	"10311"	"VPS26C"	"VPS26 endosomal protein sorting factor C"
"55654"	"55654"	"TMEM127"	9606	9606	"55654"	"TMEM127"	"transmembrane protein 127"
"26065"	"26065"	"LSM14A"	9606	9606	"26065"	"LSM14A"	"LSM14A, mRNA processing body assembly factor"
"5411"	"5411"	"PNN"	9606	9606	"5411"	"PNN"	"pinin, desmosome associated protein"
"57805"	"57805"	"CCAR2"	9606	9606	"57805"	"CCAR2"	"cell cycle and apoptosis regulator 2"
"8886"	"8886"	"DDX18"	9606	9606	"8886"	"DDX18"	"DEAD-box helicase 18"
"10632"	"10632"	"ATP5MG"	9606	9606	"10632"	"ATP5MG"	"ATP synthase membrane subunit g"
"6396"	"6396"	"SEC13"	9606	9606	"6396"	"SEC13"	"SEC13 homolog, nuclear pore and COPII coat complex component"
"5763"	"5763"	"PTMS"	9606	9606	"5763"	"PTMS"	"parathymosin"
"2064"	"2064"	"ERBB2"	9606	9606	"2064"	"ERBB2"	"erb-b2 receptor tyrosine kinase 2"
"52"	"52"	"ACP1"	9606	9606	"52"	"ACP1"	"acid phosphatase 1"
"9184"	"9184"	"BUB3"	9606	9606	"9184"	"BUB3"	"BUB3, mitotic checkpoint protein"
"23362"	"23362"	"PSD3"	9606	9606	"23362"	"PSD3"	"pleckstrin and Sec7 domain containing 3"
"1613"	"1613"	"DAPK3"	9606	9606	"1613"	"DAPK3"	"death associated protein kinase 3"
"31"	"31"	"ACACA"	9606	9606	"31"	"ACACA"	"acetyl-CoA carboxylase alpha"
"9939"	"9939"	"RBM8A"	9606	9606	"9939"	"RBM8A"	"RNA binding motif protein 8A"
"57720"	"57720"	"GPR107"	9606	9606	"57720"	"GPR107"	"G protein-coupled receptor 107"
"57231"	"57231"	"SNX14"	9606	9606	"57231"	"SNX14"	"sorting nexin 14"
"7408"	"7408"	"VASP"	9606	9606	"7408"	"VASP"	"vasodilator stimulated phosphoprotein"
"166"	"166"	"AES"	9606	9606	"166"	"AES"	"amino-terminal enhancer of split"
"9371"	"9371"	"KIF3B"	9606	9606	"9371"	"KIF3B"	"kinesin family member 3B"
"57506"	"57506"	"MAVS"	9606	9606	"57506"	"MAVS"	"mitochondrial antiviral signaling protein"
"7402"	"7402"	"UTRN"	9606	9606	"7402"	"UTRN"	"utrophin"
"9114"	"9114"	"ATP6V0D1"	9606	9606	"9114"	"ATP6V0D1"	"ATPase H+ transporting V0 subunit d1"
"8899"	"8899"	"PRPF4B"	9606	9606	"8899"	"PRPF4B"	"pre-mRNA processing factor 4B"
"4720"	"4720"	"NDUFS2"	9606	9606	"4720"	"NDUFS2"	"NADH:ubiquinone oxidoreductase core subunit S2"
"23673"	"23673"	"STX12"	9606	9606	"23673"	"STX12"	"syntaxin 12"
"6383"	"6383"	"SDC2"	9606	9606	"6383"	"SDC2"	"syndecan 2"
"85476"	"85476"	"GFM1"	9606	9606	"85476"	"GFM1"	"G elongation factor mitochondrial 1"
"9903"	"9903"	"KLHL21"	9606	9606	"9903"	"KLHL21"	"kelch like family member 21"
"4495"	"4495"	"MT1G"	9606	9606	"4495"	"MT1G"	"metallothionein 1G"
"3189"	"3189"	"HNRNPH3"	9606	9606	"3189"	"HNRNPH3"	"heterogeneous nuclear ribonucleoprotein H3"
"10054"	"10054"	"UBA2"	9606	9606	"10054"	"UBA2"	"ubiquitin like modifier activating enzyme 2"
"22913"	"22913"	"RALY"	9606	9606	"22913"	"RALY"	"RALY heterogeneous nuclear ribonucleoprotein"
"6730"	"6730"	"SRP68"	9606	9606	"6730"	"SRP68"	"signal recognition particle 68"
"10093"	"10093"	"ARPC4"	9606	9606	"10093"	"ARPC4"	"actin related protein 2/3 complex subunit 4"
"6235"	"6235"	"RPS29"	9606	9606	"6235"	"RPS29"	"ribosomal protein S29"
"1317"	"1317"	"SLC31A1"	9606	9606	"1317"	"SLC31A1"	"solute carrier family 31 member 1"
"10370"	"10370"	"CITED2"	9606	9606	"10370"	"CITED2"	"Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2"
"9144"	"9144"	"SYNGR2"	9606	9606	"9144"	"SYNGR2"	"synaptogyrin 2"
"27250"	"27250"	"PDCD4"	9606	9606	"27250"	"PDCD4"	"programmed cell death 4"
"10613"	"10613"	"ERLIN1"	9606	9606	"10613"	"ERLIN1"	"ER lipid raft associated 1"
"1207"	"1207"	"CLNS1A"	9606	9606	"1207"	"CLNS1A"	"chloride nucleotide-sensitive channel 1A"
"25824"	"25824"	"PRDX5"	9606	9606	"25824"	"PRDX5"	"peroxiredoxin 5"
"4125"	"4125"	"MAN2B1"	9606	9606	"4125"	"MAN2B1"	"mannosidase alpha class 2B member 1"
"10447"	"10447"	"FAM3C"	9606	9606	"10447"	"FAM3C"	"family with sequence similarity 3 member C"
"84343"	"84343"	"HPS3"	9606	9606	"84343"	"HPS3"	"HPS3, biogenesis of lysosomal organelles complex 2 subunit 1"
"1211"	"1211"	"CLTA"	9606	9606	"1211"	"CLTA"	"clathrin light chain A"
"8566"	"8566"	"PDXK"	9606	9606	"8566"	"PDXK"	"pyridoxal kinase"
"4952"	"4952"	"OCRL"	9606	9606	"4952"	"OCRL"	"OCRL, inositol polyphosphate-5-phosphatase"
"84248"	"84248"	"FYTTD1"	9606	9606	"84248"	"FYTTD1"	"forty-two-three domain containing 1"
"1066"	"1066"	"CES1"	9606	9606	"1066"	"CES1"	"carboxylesterase 1"
"29123"	"29123"	"ANKRD11"	9606	9606	"29123"	"ANKRD11"	"ankyrin repeat domain 11"
"23200"	"23200"	"ATP11B"	9606	9606	"23200"	"ATP11B"	"ATPase phospholipid transporting 11B (putative)"
"80830"	"80830"	"APOL6"	9606	9606	"80830"	"APOL6"	"apolipoprotein L6"
"22984"	"22984"	"PDCD11"	9606	9606	"22984"	"PDCD11"	"programmed cell death 11"
"114823"	"114823"	"LENG8"	9606	9606	"114823"	"LENG8"	"leukocyte receptor cluster member 8"
"55905"	"55905"	"RNF114"	9606	9606	"55905"	"RNF114"	"ring finger protein 114"
"64787"	"64787"	"EPS8L2"	9606	9606	"64787"	"EPS8L2"	"EPS8 like 2"
"3371"	"3371"	"TNC"	9606	9606	"3371"	"TNC"	"tenascin C"
"54989"	"54989"	"ZNF770"	9606	9606	"54989"	"ZNF770"	"zinc finger protein 770"
"10269"	"10269"	"ZMPSTE24"	9606	9606	"10269"	"ZMPSTE24"	"zinc metallopeptidase STE24"
"84962"	"84962"	"AJUBA"	9606	9606	"84962"	"AJUBA"	"ajuba LIM protein"
"219333"	"219333"	"USP12"	9606	9606	"219333"	"USP12"	"ubiquitin specific peptidase 12"
"23028"	"23028"	"KDM1A"	9606	9606	"23028"	"KDM1A"	"lysine demethylase 1A"
"7841"	"7841"	"MOGS"	9606	9606	"7841"	"MOGS"	"mannosyl-oligosaccharide glucosidase"
"26133"	"26133"	"TRPC4AP"	9606	9606	"26133"	"TRPC4AP"	"transient receptor potential cation channel subfamily C member 4 associated protein"
"27316"	"27316"	"RBMX"	9606	9606	"27316"	"RBMX"	"RNA binding motif protein X-linked"
"10226"	"10226"	"PLIN3"	9606	9606	"10226"	"PLIN3"	"perilipin 3"
"51271"	"51271"	"UBAP1"	9606	9606	"51271"	"UBAP1"	"ubiquitin associated protein 1"
"10153"	"10153"	"CEBPZ"	9606	9606	"10153"	"CEBPZ"	"CCAAT enhancer binding protein zeta"
"23265"	"23265"	"EXOC7"	9606	9606	"23265"	"EXOC7"	"exocyst complex component 7"
"9791"	"9791"	"PTDSS1"	9606	9606	"9791"	"PTDSS1"	"phosphatidylserine synthase 1"
"90488"	"90488"	"TMEM263"	9606	9606	"90488"	"TMEM263"	"transmembrane protein 263"
"55681"	"55681"	"SCYL2"	9606	9606	"55681"	"SCYL2"	"SCY1 like pseudokinase 2"
"22877"	"22877"	"MLXIP"	9606	9606	"22877"	"MLXIP"	"MLX interacting protein"
"25909"	"25909"	"AHCTF1"	9606	9606	"25909"	"AHCTF1"	"AT-hook containing transcription factor 1"
"10670"	"10670"	"RRAGA"	9606	9606	"10670"	"RRAGA"	"Ras related GTP binding A"
"8976"	"8976"	"WASL"	9606	9606	"8976"	"WASL"	"Wiskott-Aldrich syndrome like"
"8740"	"8740"	"TNFSF14"	9606	9606	"8740"	"TNFSF14"	"TNF superfamily member 14"
"7586"	"7586"	"ZKSCAN1"	9606	9606	"7586"	"ZKSCAN1"	"zinc finger with KRAB and SCAN domains 1"
"342371"	"342371"	"ATXN1L"	9606	9606	"342371"	"ATXN1L"	"ataxin 1 like"
"1738"	"1738"	"DLD"	9606	9606	"1738"	"DLD"	"dihydrolipoamide dehydrogenase"
"390"	"390"	"RND3"	9606	9606	"390"	"RND3"	"Rho family GTPase 3"
"9394"	"9394"	"HS6ST1"	9606	9606	"9394"	"HS6ST1"	"heparan sulfate 6-O-sulfotransferase 1"
"4282"	"4282"	"MIF"	9606	9606	"4282"	"MIF"	"macrophage migration inhibitory factor"
